0,500000,7864754
0,1000000,8064458
0,1500000,7578276
0,2000000,6309824
0,2500000,5466399
0,3000000,4480970
0,3500000,4691189
0,4000000,4158543
0,4500000,3056459
0,5000000,2642241
0,5500000,1812513
0,6000000,1201957
0,6500000,1756566
0,7000000,1872605
0,7500000,1372528
0,8000000,994698
0,8500000,118416
0,9000000,0
0,9500000,_781
0,10000000,_974
0,10500000,941519
0,11000000,1749141
0,11500000,2734845
0,12000000,3777370
0,12500000,3989238
0,13000000,4161595
0,13500000,4117930
0,14000000,3374774
0,14500000,3103841
0,15000000,2399680
0,15500000,1336611
0,16000000,553015
0,16500000,467242
0,17000000,1160421
0,17500000,1746501
0,18000000,2570463
0,18500000,2512271
0,19000000,1803860
0,19500000,989454
0,20000000,965034
0,20500000,1952152
0,21000000,2271714
0,21500000,3726094
0,22000000,3930571
0,22500000,4145016
0,23000000,4949648
0,23500000,4431857
0,24000000,4296896
0,24500000,3550871
0,25000000,2210594
0,25500000,5458875
500000,0,7546474
500000,500000,7714868
500000,1000000,6782631
500000,1500000,6093087
500000,2000000,5114147
500000,2500000,4522841
500000,3000000,4000078
500000,3500000,3731028
500000,4000000,2853171
500000,4500000,2566171
500000,5000000,1716418
500000,5500000,1780117
500000,6000000,1705917
500000,6500000,1270887
500000,7000000,1148860
500000,7500000,572052
500000,8000000,122991
500000,8500000,_431
500000,9000000,70476
500000,9500000,893935
500000,10000000,1560297
500000,10500000,2472302
500000,11000000,3342042
500000,11500000,4284991
500000,12000000,4319032
500000,12500000,4454856
500000,13000000,3768840
500000,13500000,3248479
500000,14000000,3368468
500000,14500000,2357851
500000,15000000,1252912
500000,15500000,1032130
500000,16000000,1436722
500000,16500000,2247268
500000,17000000,2840106
500000,17500000,3059645
500000,18000000,2419602
500000,18500000,1818020
500000,19000000,1293867
500000,19500000,2010383
500000,20000000,2449983
500000,20500000,3345671
500000,21000000,3785956
500000,21500000,3962067
500000,22000000,4646982
500000,22500000,5026053
500000,23000000,3937137
500000,23500000,2796495
500000,24000000,1582896
500000,24500000,136951
500000,25000000,5831078
500000,25500000,7482574
1000000,0,7373598
1000000,500000,6651355
1000000,1000000,5503395
1000000,1500000,4854654
1000000,2000000,4080879
1000000,2500000,3368708
1000000,3000000,3470942
1000000,3500000,3044641
1000000,4000000,2458829
1000000,4500000,1908419
1000000,5000000,1504861
1000000,5500000,1474418
1000000,6000000,909032
1000000,6500000,1058421
1000000,7000000,547450
1000000,7500000,211147
1000000,8000000,180633
1000000,8500000,648972
1000000,9000000,1170502
1000000,9500000,2309387
1000000,10000000,2986801
1000000,10500000,3955157
1000000,11000000,4314440
1000000,11500000,4563647
1000000,12000000,4173072
1000000,12500000,3638424
1000000,13000000,3146223
1000000,13500000,3066829
1000000,14000000,1896736
1000000,14500000,1608927
1000000,15000000,1845596
1000000,15500000,2281825
1000000,16000000,2818122
1000000,16500000,3265224
1000000,17000000,3204880
1000000,17500000,2749237
1000000,18000000,1957010
1000000,18500000,1861157
1000000,19000000,2763752
1000000,19500000,3018563
1000000,20000000,3603452
1000000,20500000,3819479
1000000,21000000,4000706
1000000,21500000,4253566
1000000,22000000,3650314
1000000,22500000,2670199
